date,n,complete,kappa_median_m,kappa_q25_m,kappa_q75_m
2025-07-03,96,1,5.866192,5.863903,5.867688
2025-07-04,96,1,5.865890,5.862835,5.868375
2025-07-05,96,1,5.865204,5.862279,5.867589
2025-07-06,96,1,5.863978,5.860225,5.869735
2025-07-07,95,0,5.864003,5.859581,5.869931
2025-07-08,96,1,5.865035,5.862666,5.867640
2025-07-09,96,1,5.865877,5.862778,5.867648
2025-07-10,96,1,5.865680,5.862343,5.868409
2025-07-11,96,1,5.865403,5.862747,5.867523
2025-07-12,96,1,5.865195,5.862943,5.867350
2025-07-13,96,1,5.866023,5.862760,5.870044
2025-07-14,96,1,5.866393,5.859168,5.870944
2025-07-15,96,1,5.864378,5.859056,5.869670
2025-07-16,96,1,5.863468,5.857358,5.870276
2025-07-17,96,1,5.864675,5.859530,5.870433
2025-07-18,96,1,5.864725,5.860809,5.868917
2025-07-19,96,1,5.864571,5.862189,5.866400
2025-07-20,96,1,5.864932,5.862454,5.867174
2025-07-21,96,1,5.864499,5.862770,5.868350
2025-07-22,96,1,5.864682,5.862871,5.866959
2025-07-23,96,1,5.865514,5.863675,5.867009
2025-07-24,96,1,5.865279,5.863190,5.867133
2025-07-25,96,1,5.865173,5.862558,5.866937
2025-07-26,96,1,5.864059,5.861810,5.867159
2025-07-27,96,1,5.863978,5.861476,5.866955
2025-07-28,96,1,5.864270,5.861783,5.867393
2025-07-29,96,1,5.864624,5.862817,5.866798
2025-07-30,96,1,5.865198,5.863049,5.867261
2025-07-31,96,1,5.865661,5.862834,5.866924
2025-08-01,96,1,5.865496,5.863513,5.867481
2025-08-02,96,1,5.866437,5.862764,5.868454
2025-08-03,96,1,5.864484,5.862419,5.867886
2025-08-04,96,1,5.864708,5.862663,5.868632
2025-08-05,96,1,5.864547,5.862018,5.866931
2025-08-06,96,1,5.865474,5.863288,5.867406
2025-08-07,96,1,5.865445,5.863395,5.867078
2025-08-08,96,1,5.865167,5.863388,5.867402
2025-08-09,96,1,5.866634,5.862878,5.868805
2025-08-10,96,1,5.864721,5.861689,5.868406
2025-08-11,96,1,5.865045,5.862362,5.869252
2025-08-12,96,1,5.866058,5.862908,5.867411
2025-08-13,96,1,5.865057,5.862506,5.868109
2025-08-14,96,1,5.865522,5.863509,5.867958
2025-08-15,96,1,5.865762,5.862354,5.868676
2025-08-16,96,1,5.864432,5.862079,5.867423
2025-08-17,96,1,5.864467,5.859877,5.867062
2025-08-18,96,1,5.866537,5.863020,5.869193
2025-08-19,96,1,5.864229,5.862497,5.868596
2025-08-20,96,1,5.865881,5.862973,5.867744
2025-08-21,96,1,5.864226,5.863320,5.867830
2025-08-22,96,1,5.866838,5.861449,5.869459
2025-08-23,96,1,5.866592,5.861872,5.870440
2025-08-24,96,1,5.865271,5.861889,5.869328
2025-08-25,96,1,5.866953,5.861981,5.869937
2025-08-26,96,1,5.864779,5.859407,5.869667
2025-08-27,96,1,5.866300,5.861097,5.872564
2025-08-28,94,0,5.865084,5.859540,5.871575
2025-08-29,96,1,5.864281,5.857802,5.872769
2025-08-30,96,1,5.867992,5.862060,5.871463
2025-08-31,96,1,5.864066,5.860516,5.871207
2025-09-01,96,1,5.867119,5.858564,5.870121
2025-09-02,96,1,5.865132,5.860917,5.869416
2025-09-03,96,1,5.866212,5.863292,5.868243
2025-09-04,96,1,5.865227,5.862166,5.868409
2025-09-05,96,1,5.864976,5.861125,5.868656
2025-09-06,96,1,5.864317,5.855962,5.873943
2025-09-07,96,1,5.864397,5.857320,5.871140
2025-09-08,96,1,5.866455,5.863147,5.868902
2025-09-09,96,1,5.866552,5.862129,5.870436
2025-09-10,96,1,5.866532,5.862561,5.869068
2025-09-11,96,1,5.865803,5.863889,5.868068
2025-09-12,96,1,5.865767,5.862709,5.868350
2025-09-13,96,1,5.865230,5.862194,5.868037
2025-09-14,96,1,5.866292,5.862478,5.867980
2025-09-15,96,1,5.865400,5.863589,5.867727
2025-09-16,96,1,5.865142,5.862827,5.867460
2025-09-17,96,1,5.865023,5.863502,5.867084
2025-09-18,96,1,5.864715,5.862224,5.866869
2025-09-19,96,1,5.865556,5.863957,5.868226
2025-09-20,96,1,5.864183,5.863021,5.866926
2025-09-21,96,1,5.863732,5.863217,5.864174
2025-09-22,96,1,5.864109,5.862883,5.865998
2025-09-23,96,1,5.864502,5.862695,5.867494
2025-09-24,96,1,5.865786,5.863496,5.867800
2025-09-25,96,1,5.865389,5.863103,5.866600
2025-09-26,96,1,5.865980,5.863724,5.867732
2025-09-27,96,1,5.865736,5.863697,5.867315
2025-09-28,96,1,5.866001,5.859667,5.870152
2025-09-29,96,1,5.864603,5.860945,5.869478
2025-09-30,96,1,5.866136,5.863758,5.868769
2025-10-01,96,1,5.864724,5.862543,5.867012
2025-10-02,96,1,5.865787,5.862956,5.868546
2025-10-03,96,1,5.864815,5.862669,5.866945
2025-10-04,96,1,5.864728,5.863243,5.867707
2025-10-05,96,1,5.865360,5.862234,5.868265
2025-10-06,96,1,5.865666,5.862983,5.867873
2025-10-07,96,1,5.863784,5.861449,5.867494
2025-10-08,96,1,5.865688,5.863066,5.867392
2025-10-09,96,1,5.866462,5.865182,5.867671
2025-10-10,96,1,5.865048,5.862789,5.867646
2025-10-11,96,1,5.863907,5.860891,5.868860
2025-10-12,96,1,5.867600,5.855384,5.874393
2025-10-13,96,1,5.864007,5.857778,5.869928
2025-10-14,96,1,5.865085,5.862528,5.869666
2025-10-15,96,1,5.864769,5.863084,5.869271
2025-10-16,96,1,5.863519,5.861693,5.866926
2025-10-17,96,1,5.865945,5.862952,5.869190
2025-10-18,96,1,5.864961,5.861456,5.868199
2025-10-19,96,1,5.863657,5.861249,5.867392
2025-10-20,96,1,5.864580,5.859007,5.873849
2025-10-21,96,1,5.865342,5.863260,5.868256
2025-10-22,96,1,5.865445,5.862719,5.867876
2025-10-23,96,1,5.865112,5.860845,5.868578
2025-10-24,96,1,5.863863,5.861814,5.866561
2025-10-25,96,1,5.864712,5.860433,5.869202
2025-10-26,96,1,5.864798,5.860777,5.871892
2025-10-27,96,1,5.864938,5.860020,5.869550
2025-10-28,96,1,5.864465,5.862253,5.870323
2025-10-29,96,1,5.865761,5.861725,5.868937
2025-10-30,96,1,5.866850,5.863522,5.868811
2025-10-31,96,1,5.864889,5.862871,5.867604
2025-11-01,96,1,5.865021,5.862383,5.869193
2025-11-02,96,1,5.862546,5.860101,5.868032
2025-11-03,96,1,5.865244,5.859950,5.869539
2025-11-04,96,1,5.864321,5.860340,5.868810
2025-11-05,96,1,5.864664,5.860662,5.867714
2025-11-06,96,1,5.866556,5.862903,5.872053
2025-11-07,96,1,5.865726,5.862694,5.868482
2025-11-08,96,1,5.865390,5.861969,5.867814
2025-11-09,96,1,5.865228,5.859032,5.870077
2025-11-10,96,1,5.866873,5.857164,5.874892
2025-11-11,96,1,5.865709,5.860409,5.869367
2025-11-12,96,1,5.864568,5.860882,5.868536
2025-11-13,96,1,5.863842,5.860803,5.867956
2025-11-14,96,1,5.867099,5.862071,5.868637
2025-11-15,96,1,5.864580,5.861344,5.867633
2025-11-16,87,0,5.865262,5.861611,5.871071
2025-11-17,79,0,5.867154,5.862846,5.872854
2025-11-18,84,0,5.863449,5.860952,5.869446
2025-11-19,46,0,5.864056,5.856572,5.867604
2025-11-30,39,0,5.863035,5.854976,5.874001
2025-12-01,96,1,5.863844,5.853555,5.878639
2025-12-02,96,1,5.858757,5.851751,5.872449
2025-12-03,96,1,5.866581,5.859041,5.873159
2025-12-04,96,1,5.864596,5.861611,5.869322
2025-12-05,95,0,5.864991,5.862610,5.867888
2025-12-06,96,1,5.902781,5.856993,5.921386
2025-12-07,96,1,5.853162,5.836336,5.865950
2025-12-08,96,1,5.877398,5.841857,5.889064
2025-12-09,96,1,5.763880,5.636862,5.865472
2025-12-10,96,1,5.887233,5.845457,5.895675
2025-12-11,96,1,5.857862,5.852437,5.867362
2025-12-12,96,1,5.865041,5.859565,5.869419
2025-12-13,96,1,5.856572,5.853604,5.861074
2025-12-14,96,1,5.855145,5.847662,5.862669
2025-12-15,96,1,5.840097,5.837110,5.856996
2025-12-16,96,1,5.856773,5.851386,5.862277
2025-12-17,96,1,5.853954,5.844492,5.859224
2025-12-18,96,1,5.846845,5.835436,5.852265
2025-12-19,96,1,5.852177,5.845062,5.857103
2025-12-20,96,1,5.846724,5.837291,5.851832
2025-12-21,96,1,5.851740,5.848895,5.856168
2025-12-22,96,1,5.839168,5.824334,5.844700
2025-12-23,96,1,5.847309,5.840870,5.852699
2025-12-24,96,1,5.828730,5.662652,5.848417
2025-12-25,96,1,5.611761,5.010648,5.623969
2025-12-26,96,1,4.989890,4.975203,5.774640
2025-12-27,96,1,5.845373,5.839132,5.849765
2025-12-28,96,1,5.901998,5.892231,5.930665
2025-12-29,96,1,5.974406,5.946869,5.975786
2025-12-30,96,1,5.887636,5.882033,5.905639
2025-12-31,96,1,5.879168,5.876318,5.883495
